id	new_Description	Locus.tag	new_gene	old_locus_tag	Protein.IDs	Majority.protein.IDs	Gene	ProteinFunction	ProteinID	Pseudogene	Location	gbKey.and.other	remarks	X2.Pep.ID	average..log2.IBAQ..RNAse.free_01	average..log2.IBAQ..RNAse.free_02	average..log2.IBAQ..RNAse.free_03	average..log2.IBAQ..RNAse.free_04	average..log2.IBAQ..RNAse.free_05	average..log2.IBAQ..RNAse.free_06	average..log2.IBAQ..RNAse.free_07	average..log2.IBAQ..RNAse.free_08	average..log2.IBAQ..RNAse.free_09	average..log2.IBAQ..RNAse.free_10	average..log2.IBAQ..RNAse.free_11	average..log2.IBAQ..RNAse.free_12	average..log2.IBAQ..RNAse.free_13	average..log2.IBAQ..RNAse.free_14	average..log2.IBAQ..RNAse.free_15	average..log2.IBAQ..RNAse.free_16	average..log2.IBAQ..RNAse.free_17	average..log2.IBAQ..RNAse.free_18	average..log2.IBAQ..RNAse.free_19	average..log2.IBAQ..RNAse.free_20	average..log2.IBAQ..RNAse_01	average..log2.IBAQ..RNAse_02	average..log2.IBAQ..RNAse_03	average..log2.IBAQ..RNAse_04	average..log2.IBAQ..RNAse_05	average..log2.IBAQ..RNAse_06	average..log2.IBAQ..RNAse_07	average..log2.IBAQ..RNAse_08	average..log2.IBAQ..RNAse_09	average..log2.IBAQ..RNAse_10	average..log2.IBAQ..RNAse_11	average..log2.IBAQ..RNAse_12	average..log2.IBAQ..RNAse_13	average..log2.IBAQ..RNAse_14	average..log2.IBAQ..RNAse_15	average..log2.IBAQ..RNAse_16	average..log2.IBAQ..RNAse_17	average..log2.IBAQ..RNAse_18	average..log2.IBAQ..RNAse_19	average..log2.IBAQ..RNAse_20	ctrl1-01	ctrl2-01	ctrl3-01	ctrl1-02	ctrl2-02	ctrl3-02	ctrl1-03	ctrl2-03	ctrl3-03	ctrl1-04	ctrl2-04	ctrl3-04	ctrl1-05	ctrl2-05	ctrl3-05	ctrl1-06	ctrl2-06	ctrl3-06	ctrl1-07	ctrl2-07	ctrl3-07	ctrl1-08	ctrl2-08	ctrl3-08	ctrl1-09	ctrl2-09	ctrl3-09	ctrl1-10	ctrl2-10	ctrl3-10	ctrl1-11	ctrl2-11	ctrl3-11	ctrl1-12	ctrl2-12	ctrl3-12	ctrl1-13	ctrl2-13	ctrl3-13	ctrl1-14	ctrl2-14	ctrl3-14	ctrl1-15	ctrl2-15	ctrl3-15	ctrl1-16	ctrl2-16	ctrl3-16	ctrl1-17	ctrl2-17	ctrl3-17	ctrl1-18	ctrl2-18	ctrl3-18	ctrl1-19	ctrl2-19	ctrl3-19	ctrl1-20	ctrl2-20	ctrl3-20	rnase1-01	rnase2-01	rnase3-01	rnase1-02	rnase2-02	rnase3-02	rnase1-03	rnase2-03	rnase3-03	rnase1-04	rnase2-04	rnase3-04	rnase1-05	rnase2-05	rnase3-05	rnase1-06	rnase2-06	rnase3-06	rnase1-07	rnase2-07	rnase3-07	rnase1-08	rnase2-08	rnase3-08	rnase1-09	rnase2-09	rnase3-09	rnase1-10	rnase2-10	rnase3-10	rnase1-11	rnase2-11	rnase3-11	rnase1-12	rnase2-12	rnase3-12	rnase1-13	rnase2-13	rnase3-13	rnase1-14	rnase2-14	rnase3-14	rnase1-15	rnase2-15	rnase3-15	rnase1-16	rnase2-16	rnase3-16	rnase1-17	rnase2-17	rnase3-17	rnase1-18	rnase2-18	rnase3-18	rnase1-19	rnase2-19	rnase3-19	rnase1-20	rnase2-20	rnase3-20	log2.IBAQ..peptides	Unique.peptides.BR1_._01	Unique.peptides.BR2_._01	Unique.peptides.BR3_._01	Unique.peptides.BR1_._02	Unique.peptides.BR2_._02	Unique.peptides.BR3_._02	Unique.peptides.BR1_._03	Unique.peptides.BR2_._03	Unique.peptides.BR3_._03	Unique.peptides.BR1_._04	Unique.peptides.BR2_._04	Unique.peptides.BR3_._04	Unique.peptides.BR1_._05	Unique.peptides.BR2_._05	Unique.peptides.BR3_._05	Unique.peptides.BR1_._06	Unique.peptides.BR2_._06	Unique.peptides.BR3_._06	Unique.peptides.BR1_._07	Unique.peptides.BR2_._07	Unique.peptides.BR3_._07	Unique.peptides.BR1_._08	Unique.peptides.BR2_._08	Unique.peptides.BR3_._08	Unique.peptides.BR1_._09	Unique.peptides.BR2_._09	Unique.peptides.BR3_._09	Unique.peptides.BR1_._10	Unique.peptides.BR2_._10	Unique.peptides.BR3_._10	Unique.peptides.BR1_._11	Unique.peptides.BR2_._11	Unique.peptides.BR3_._11	Unique.peptides.BR1_._12	Unique.peptides.BR2_._12	Unique.peptides.BR3_._12	Unique.peptides.BR1_._13	Unique.peptides.BR2_._13	Unique.peptides.BR3_._13	Unique.peptides.BR1_._14	Unique.peptides.BR2_._14	Unique.peptides.BR3_._14	Unique.peptides.BR1_._15	Unique.peptides.BR2_._15	Unique.peptides.BR3_._15	Unique.peptides.BR1_._16	Unique.peptides.BR2_._16	Unique.peptides.BR3_._16	Unique.peptides.BR1_._17	Unique.peptides.BR2_._17	Unique.peptides.BR3_._17	Unique.peptides.BR1_._18	Unique.peptides.BR2_._18	Unique.peptides.BR3_._18	Unique.peptides.BR1_._19	Unique.peptides.BR2_._19	Unique.peptides.BR3_._19	Unique.peptides.BR1_._20	Unique.peptides.BR2_._20	Unique.peptides.BR3_._20	Unique.peptides.BR1_._01.1	Unique.peptides.BR2_._01.1	Unique.peptides.BR3_._01.1	Unique.peptides.BR1_._02.1	Unique.peptides.BR2_._02.1	Unique.peptides.BR3_._02.1	Unique.peptides.BR1_._03.1	Unique.peptides.BR2_._03.1	Unique.peptides.BR3_._03.1	Unique.peptides.BR1_._04.1	Unique.peptides.BR2_._04.1	Unique.peptides.BR3_._04.1	Unique.peptides.BR1_._05.1	Unique.peptides.BR2_._05.1	Unique.peptides.BR3_._05.1	Unique.peptides.BR1_._06.1	Unique.peptides.BR2_._06.1	Unique.peptides.BR3_._06.1	Unique.peptides.BR1_._07.1	Unique.peptides.BR2_._07.1	Unique.peptides.BR3_._07.1	Unique.peptides.BR1_._08.1	Unique.peptides.BR2_._08.1	Unique.peptides.BR3_._08.1	Unique.peptides.BR1_._09.1	Unique.peptides.BR2_._09.1	Unique.peptides.BR3_._09.1	Unique.peptides.BR1_._10.1	Unique.peptides.BR2_._10.1	Unique.peptides.BR3_._10.1	Unique.peptides.BR1_._11.1	Unique.peptides.BR2_._11.1	Unique.peptides.BR3_._11.1	Unique.peptides.BR1_._12.1	Unique.peptides.BR2_._12.1	Unique.peptides.BR3_._12.1	Unique.peptides.BR1_._13.1	Unique.peptides.BR2_._13.1	Unique.peptides.BR3_._13.1	Unique.peptides.BR1_._14.1	Unique.peptides.BR2_._14.1	Unique.peptides.BR3_._14.1	Unique.peptides.BR1_._15.1	Unique.peptides.BR2_._15.1	Unique.peptides.BR3_._15.1	Unique.peptides.BR1_._16.1	Unique.peptides.BR2_._16.1	Unique.peptides.BR3_._16.1	Unique.peptides.BR1_._17.1	Unique.peptides.BR2_._17.1	Unique.peptides.BR3_._17.1	Unique.peptides.BR1_._18.1	Unique.peptides.BR2_._18.1	Unique.peptides.BR3_._18.1	Unique.peptides.BR1_._19.1	Unique.peptides.BR2_._19.1	Unique.peptides.BR3_._19.1	Unique.peptides.BR1_._20.1	Unique.peptides.BR2_._20.1	Unique.peptides.BR3_._20.1
56	peptide-methionine (S)-S-oxide reductase MsrA	SGL_RS02100	msrA	sll1394	lcl|NC_000911.1_prot_WP_010871252.1_47	lcl|NC_000911.1_prot_WP_010871252.1_47	msrA	peptide-methionine (S)-S-oxide reductase MsrA] 	WP_010871250.1		complement(56556..57224)	CDS		x	14.74774981	16.94198132	17.81533941	17.57157707	15.15181637	15.7557373																	17.19625918	18.01844343	15.51959276	16.77165031																14.61505508	14.88044453	17.73496056	17.88255882	15.20842457	17.72474098	19.10300636	16.61827087	18.28152275	17.36487007	17.06833839	17.21731377		13.08631897	14.61292648	16.72507286	15.92921257																																																	15.92946625	18.62228012	17.03703117	18.77645302	18.25943947	17.01943779		14.25207424	16.78711128	17.73634911	14.92002678	17.65857506																																											9	0	1	1	1	1	1	2	4	3	2	3	3	3	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	3	2	1	1	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	glycogen synthase GlgA	SGL_RS02105	glgA	sll1393	lcl|NC_000911.1_prot_WP_010871253.1_48	lcl|NC_000911.1_prot_WP_010871253.1_48	glgA	glycogen synthase GlgA] 	WP_010871252.1		complement(57340..58815)	CDS		x								18.01849842	18.41720645	19.52926763	20.19092369	20.22428958	18.11553446	16.60533683	15.98396683	15.40942097	14.6723973		13.8829093	18.98072465								17.94988124	17.44526895	18.53820356	20.22582944	20.70140457	18.70894241	17.04570961	16.79526679	15.71290588	14.52448177	14.55412833	15.0133357	18.25294495																						17.4384346	18.59856224		19.51895332	18.41241264	17.32025337	20.06012535	18.8939476	19.63372993	21.60562325	19.47886086	19.48828697	21.3754406	20.62711716	18.67031097	19.5636692	18.350914	16.43202019	17.82625008	16.85999489	15.12976551	17.17289543	16.32194519	14.45705986	16.63396072	15.22565937	14.36864281	15.93992329	14.37964916	13.69761944	13.96370888			15.2690897	12.4967289		20.47357941	20.5913105	15.87728405																						18.26467133	18.18422699	17.40074539	19.39581871	15.31171322	17.62827492	20.63342857	15.72877121	19.25241089	21.93398285	20.38858414	18.35492134	21.64425278	21.38811111	19.07184982	19.94835091	19.23999977	16.93847656	18.56234741	17.1157341	15.45904732	18.05080605	17.22740936	15.10758495	16.72160721	16.27109909	14.14601135	15.1109314	15.16502476	13.29748917	15.60435009	14.77123165	13.28680325	14.90133858	15.12533283		19.73554039	18.91820526	16.10508919	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	7	3	1	8	6	7	12	5	7	11	10	6	9	7	4	7	3	1	5	4	3	3	2	2	3	2	1	2	0	0	2	1	1	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	5	1	1	8	1	5	11	8	5	13	12	5	9	9	4	8	5	2	8	6	2	3	3	1	3	2	1	2	2	1	3	2	0	3	6	1
58	ABC transporter ATP-binding protein	SGL_RS02120		slr1113	lcl|NC_000911.1_prot_WP_010871256.1_51	lcl|NC_000911.1_prot_WP_010871256.1_51		ABC transporter ATP-binding protein 	WP_010871254.1		60524..61522	CDS		x										15.487607	15.21824487	15.2781024	15.02843857	14.65281296	14.34997559	13.91649055	13.81701803			17.08161926										15.56573248			15.17021561	15.21226788	15.29105123	14.76509507	14.09583521	14.13633871																									13.55446911		15.82969761			15.41048431	15.87639713	15.17593956	14.88001347	15.3216114	15.45310974	14.98152256	15.57468224		14.17796421	15.87891293		14.13378429	15.17184162		14.72834587	15.46871948	12.8528614	12.92471981	16.13318253	12.69156933		15.03454113	12.59949493							17.15590477	17.00733376										13.83733273																			16.01066017		15.12080479			13.94278908		15.6407814			15.4917593	14.84867191	15.47763157	16.04477882	14.11439323	15.95791817	15.5989542	14.31628132	14.44520855	15.76634789	14.08372879		14.35197449	13.83969593		14.64582729	13.62685013		13.7151041					13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	2	2	0	2	2	0	1	2	1	2	2	1	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	2	2	3	1	2	2	2	1	2	2	1	0	1	1	1	1	1	0	1	0	0	0	0
59	damage-inducible protein DinB	SGL_RS02135		slr1116	lcl|NC_000911.1_prot_WP_010871259.1_54	lcl|NC_000911.1_prot_WP_010871259.1_54		DinB family protein 	WP_010871257.1		64393..64914	CDS		x			16.39513842	15.45624352		17.57202911																	17.94676733	17.50160217	17.83579381	17.34399605																					16.98292732	16.50242805	15.70005989	16.71598816	14.44843864	15.20430374	16.51963615			17.59805298	17.54600525																																																			19.89582634	15.99770832	16.90089035	18.102314		17.52573395	18.86347771	17.11816978	17.71732903	17.53419685	16.78046227																																			20.2399292								9	0	0	0	0	0	0	2	2	1	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	0	2	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
61	PepSY domain-containing protein	SGL_RS02185		ssr1853	lcl|NC_000911.1_prot_WP_010871269.1_64	lcl|NC_000911.1_prot_WP_010871269.1_64		PepSY domain-containing protein 	WP_010871268.1		74498..74785	CDS		x	15.17342854		17.57110278		18.33540535																		19.04869652	19.73928547																	15.37751579	14.96934128					16.4858284	18.85077858	17.37670135			19.80918694	18.86311531		17.80769539																																																					21.35879898	16.73859406	20.08199883	19.39657211																																																		5	1	1	0	0	0	0	1	2	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	nucleoside monophosphate kinase	SGL_RS02195		sll1059	lcl|NC_000911.1_prot_WP_010871271.1_66	lcl|NC_000911.1_prot_WP_010871271.1_66		nucleoside monophosphate kinase 	WP_010871270.1		complement(75955..76500)	CDS		x			16.02687772	14.47411982																18.14730644			17.06185484		15.72739697																						15.93534946	15.7860651	16.3592186	14.31917858	12.79599857	16.30718231																																															18.06739235	18.22722054								18.32531357	15.79839611		15.21515369		16.27550697	15.17928696																																															11	0	0	0	0	0	0	2	2	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	4	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	4-hydroxy-tetrahydrodipicolinate reductase	SGL_RS02200		sll1058	lcl|NC_000911.1_prot_WP_010871272.1_67	lcl|NC_000911.1_prot_WP_010871272.1_67	dapB	4-hydroxy-tetrahydrodipicolinate reductase] 	WP_010871271.1		complement(76580..77407)	CDS		x					16.06957531	20.03688176	17.59654299	19.64048258	19.76262856															16.67052937	18.82405281	19.53245608		17.4080348																								15.19464111	17.74609375	15.09613895	15.36649323	20.56532478	20.9688797	18.57644081	17.6541748	18.00074768	17.1347065	16.07131577	21.24921989	21.60091209	19.9128952	19.61236191		18.22142601																																										18.2142334		15.12682533	21.47966003	17.5731144	17.419384	18.07200623	19.82334518	20.70201683		24.21297073		20.27503395	14.54103565		20.19062996																																				12	0	0	0	0	0	0	0	0	0	0	0	2	3	1	2	2	4	5	3	1	1	3	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	3	3	1	3	1	0	1	0	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	phosphoribosylformylglycinamidine synthase	SGL_RS02220	purL	sll1056	lcl|NC_000911.1_prot_WP_010871274.1_71	lcl|NC_000911.1_prot_WP_010871274.1_71	purL	phosphoribosylformylglycinamidine synthase subunit PurL] 	WP_010871272.1		complement(78467..80800)	CDS		x				17.2076896	18.79256566	20.61130206	20.46741931	19.39888573	16.98596636											16.75640138				17.54770374	20.24025345	21.15526835	19.86043421	19.61952909												17.72351138									13.7265377	18.86172295	15.7210989	17.04024696	20.45462799	17.70367432	18.21939468	20.64561653	21.6076107	19.58067894	22.01219177	20.20383072	19.18623543	19.29885101	19.13736153	19.76044464	16.98870659	16.92937469	17.03981781																												12.86631298			17.71048355	18.80602646	13.75269413										17.91005707	18.75792313	15.97513103	20.76490402	20.74616051	19.20969582	20.28127289	21.71397781	21.47055435	19.68722534	19.27177811	20.62229919	20.4882679	19.3619175	19.00840187	17.06655121						15.5607214			14.74761581																		13.23516178						18.34017181	18.03713989	16.79322243	30	0	0	0	0	0	0	0	0	2	7	3	6	11	6	12	11	11	14	17	8	8	6	3	6	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	0	0	0	0	0	0	0	0	0	7	5	4	17	17	15	7	12	14	6	6	7	7	5	4	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	1
67	efflux RND transporter periplasmic adaptor	SGL_RS02235		sll1053	lcl|NC_000911.1_prot_WP_010871277.1_74	lcl|NC_000911.1_prot_WP_010871277.1_74		efflux RND transporter periplasmic adaptor subunit 	WP_010871276.1		complement(82291..83853)	CDS		x			15.29827436	15.90950775	15.88848718	17.04087098	16.58087858													15.47102324			11.80084515	17.06760216	17.5580759	17.53430748	16.89405409									11.45574903											16.77661324	14.76616669	14.35204315	16.62742043	14.99276161	16.10834122	18.21470833	13.42403507	16.02671814	18.00096893	18.31132317	14.81032085	16.96375465	17.20112801	15.57775307																																					16.72813225	16.02505302	13.65988445								12.50774479	11.0939455	19.05541992	16.04984856	16.09753799	18.73750496	18.04067421	15.89604855	18.59277153	16.72334099	17.28680992	18.20017052	15.60295963	16.87903214	18.57776833					14.69185257											11.33996105								11.34335232	11.56814575									11.45049		15.87466908			30	0	0	0	0	0	0	2	6	6	12	6	10	8	3	9	9	9	5	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	4	4	12	10	8	13	11	13	5	4	7	3	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	3	0	0
68	guanylate kinase	SGL_RS02240		slr1123	lcl|NC_000911.1_prot_WP_010871278.1_75	lcl|NC_000911.1_prot_WP_010871278.1_75	gmk	guanylate kinase] 	WP_010871277.1		84122..84697	CDS		x		16.79657841																		16.52024364																				17.60551834				16.99391174	16.59924507																																																					19.04657555		13.99391174								15.04157352		15.02423096																																																18.61144257	16.59959412		13	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0
69	histidine phosphatase family protein	SGL_RS02245		slr1124	lcl|NC_000911.1_prot_WP_010871279.1_76	lcl|NC_000911.1_prot_WP_010871279.1_76		histidine phosphatase family protein 	WP_010871278.1		84776..86107	CDS		x			15.84800371	16.22094854	13.71478796	18.44966412																14.33319664	14.41863124	16.05758603	16.4121863	17.38232994																			14.8595829		16.7115593	16.7626667	14.06978512	17.4596405	16.38857269	14.81463242	15.20865345		12.22092247	18.88625717	18.01307106																																																15.24840927	13.41798401	16.54161072	17.38776398	9.326519012	15.46891022	17.52611732	15.17773056	18.38127327	15.59087944	15.2644062	18.11069679	18.04585648	15.99043655	10.14095783																																										18	0	0	0	0	2	0	5	9	7	9	2	4	4	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	11	4	9	5	2	6	7	2	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	SPFH/Band 7/PHB domain protein	SGL_RS02275		slr1128	lcl|NC_000911.1_prot_WP_010871285.1_82	lcl|NC_000911.1_prot_WP_010871285.1_82		SPFH/Band 7/PHB domain protein 	WP_010871282.1		91517..92482	CDS		x		15.25390768	13.61598873	16.17660586	17.07912699	18.51796881	20.03611883	19.77973747	17.82857895	17.46206983	18.84180196	18.84032758	18.16926829	17.97964668	18.66589801	18.32844353	18.29941622	18.16615804	17.89955139	24.72340393			14.8695631	16.52740987	19.00833066	19.59556961	19.77215131	19.58385849	16.87384796	16.65901883	18.3989315	19.08986664	17.68092601	19.22891108	19.97378667	19.56534195	20.11803691	20.19329516	19.58400091	24.30610657		14.90020657		15.42816353	15.07965183		14.50525379	13.16454601	13.17816639	16.34518051	15.53782463	16.64681244	18.6111908	15.71695328	16.90923691	19.19378471	20.80766296	15.55245876	21.11311722	21.25453568	17.74070358	20.28217888	21.09294128	17.96409225	17.65186501	18.31012535	17.52374649	17.53700638	17.67445374	17.17474937	20.6367054	17.2258091	18.66289139	21.11515045	17.70913696	17.69669533	18.34602928	17.59258842	18.56918716	18.56777763	17.18766212	18.18350029	21.14681244	17.62855911	17.22232246	19.40414047	17.46809959	18.11309052	19.21757507	18.02593994	17.65473366	20.86868668	16.45845413	17.17133331	19.4885025	17.13741112	17.07274055	24.96552086	25.32536316	23.87932777							14.12315178	15.61597443		17.22062302	16.77236557	15.58924103	19.25842857	19.6591835	18.10737991	18.32904243	20.48345375	19.97421265	19.60799789	19.40293312	20.30552292	19.00390816	20.3543396	19.39332771	18.22825432	15.99658394	16.39670563	17.82966042	16.09661293	16.05078316	20.83961296	18.03386307	16.32331848	20.93847656	18.6579113	17.67321205	18.43302345	18.09645844	16.51329613	20.82096481	19.81985855	17.04590988	21.38984489	21.04460144	17.48691368	19.73300934	21.3793602	17.58365631	19.88744736	21.27121925	19.19544411	19.66949844	21.47654915	19.43383789	20.81682968	21.39639282	16.53878021	24.6563282	24.54633713	23.71565437	20	1	1	0	1	1	0	2	1	2	3	2	3	6	2	4	4	5	4	4	5	2	4	3	3	2	2	2	2	3	2	5	2	3	8	4	4	6	5	6	7	7	8	10	7	6	10	6	10	10	8	8	10	2	4	11	6	5	20	15	19	0	0	0	0	0	0	1	2	0	4	4	2	5	8	5	2	6	6	2	2	5	2	5	4	2	3	1	2	3	1	7	4	3	6	6	2	8	7	2	10	10	5	13	8	6	11	10	6	12	9	5	10	10	6	12	10	4	20	20	12
72	ribonuclease E/G	SGL_RS02280		slr1129	lcl|NC_000911.1_prot_WP_010871286.1_83	lcl|NC_000911.1_prot_WP_010871286.1_83		Rne/Rng family ribonuclease 	WP_010871285.1		93128..95152	CDS		x														12.12998438	10.24939982					20.41281827														10.83109331	9.955003262	10.0308938		12.85400343		19.89088058								12.26353359																								10.49615479				14.74855995					10.22388077	14.03608799	9.655602455	11.62104416	9.471552849		12.86594582											21.35928154	22.03123474	17.84793854																																			11.83880997		9.313699722				11.55889893	10.1032877		10.8745203	9.035486221	9.687726021	10.37406158			11.4273653		13.84018803	11.86781883			12.14319229		19.06023216	21.27582932	19.33658028	31	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	2	0	2	0	0	3	0	0	0	0	0	0	0	21	18	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	2	1	0	1	1	1	1	0	0	2	0	1	2	0	0	2	0	17	17	7
73	polyribonucleotide nucleotidyltransferase	SGL_RS02295		sll1043	lcl|NC_000911.1_prot_WP_010871289.1_86	lcl|NC_000911.1_prot_WP_010871289.1_86		polyribonucleotide nucleotidyltransferase 	WP_010871288.1		complement(96325..98481)	CDS		x					14.54244089	17.5921154	21.25612005	23.01120949	23.84761492	23.3331248	21.26107597	20.50836563	18.96986707	17.72888501	17.10723909	16.59726111	16.33815956	15.58784199	15.16394361	21.1392072					15.80954933	17.20500437	20.88590749	23.14058304	22.9472243	22.33312861	20.98674456	21.02622032	18.65486526	17.89455763	17.32739798	16.64688873	16.04677773	15.41907501	14.67868519	20.77937317													15.2302084		13.85467339	17.82811165	18.53179932	16.41643524	22.72610855	21.73425865	19.30799294	23.47134781	24.25904083	21.30323982	24.52402496	24.61042976	22.40839005	23.91870689	23.08675194	22.99391556	22.58352661	20.87109566	20.32860565	21.395504	20.95794296	19.17164993	19.85149574	18.88106537	18.1770401	18.46666527	17.62677765	17.09321213	18.14419937	17.28165817	15.89585972	18.12039948	15.96499538	15.70638847	16.78596306	16.69220734	15.53630829	16.43648338		14.73920059	16.85074806	14.68852329	13.95255947	21.90987396	21.15523911	20.35250854	16.15770149										14.52833176		16.36809731	17.1000061	13.96054459	16.14849663	16.85951042	18.60700607	21.33232498	20.53544998	20.78994751	23.69210815	22.91458893	22.81505203	25.12809753	20.82950592	22.88406944	24.388834	20.2504921	22.36005974	22.79044533	20.72517395	19.44461441	22.21436501	21.33232498	19.53197098	20.35046005	19.15681839	16.45731735	18.85525703	19.1076107	15.72080517	18.19954681	17.96516418	15.81748295	17.73098755	17.64427948	14.56539917	17.40174675	17.07691956	13.66166687	16.75107384	16.71759605	12.78855515	16.7600708	16.23425674	11.04172802	21.16747856	21.5079937	19.66264725	35	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	5	6	24	18	15	34	39	26	55	48	34	50	41	46	43	17	24	33	24	18	25	14	16	15	13	13	12	12	9	13	5	6	11	10	6	8	0	5	7	5	3	22	13	20	1	0	0	0	0	0	0	0	0	0	1	0	3	4	1	4	7	12	15	14	18	31	32	41	55	25	36	52	26	47	38	22	18	37	27	16	21	17	8	19	16	7	14	10	7	9	9	5	12	9	5	7	7	2	10	8	3	16	20	8
